[06Jun2025 00:17:07.885] [Render thread/INFO] [journeymap/]: World ID has been reset.
[06Jun2025 00:17:07.952] [Render thread/INFO] [journeymap/]: World UID is set to: null
[06Jun2025 00:17:08.894] [Render thread/INFO] [com.dairymoose.modernlife.core.ModernLifeClient/]: Client logout
[06Jun2025 00:17:08.904] [Render thread/INFO] [net.minecraft.client.gui.screen.ConnectingScreen/]: Connecting to mocsmods.falixsrv.me., 33105
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: sophisticatedbackpacks:default took 1.600 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: simpleplanes:jei_plugin ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: simpleplanes:jei_plugin took 1.000 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: supplementaries:jei_plugin ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: supplementaries:jei_plugin took 1.000 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: chipped:chipped ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: chipped:chipped took 900.0 ns
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: farmersdelight:jei_plugin ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: farmersdelight:jei_plugin took 900.0 ns
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: botania:main ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: botania:main took 1.000 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: curios:curios ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: curios:curios took 900.0 ns
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: patchouli:patchouli ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: patchouli:patchouli took 900.0 ns
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: camera:camera ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: camera:camera took 900.0 ns
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: tombstone:jei_integration ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: tombstone:jei_integration took 1.000 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: spartanweaponry:jei_plugin ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: spartanweaponry:jei_plugin took 900.0 ns
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: trashslot:trashslot ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: trashslot:trashslot took 1.000 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: jei:debug ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: jei:debug took 1.000 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: artifacts:main ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: artifacts:main took 3.000 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: iceandfire:iceandfire ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: iceandfire:iceandfire took 1.900 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: mysticalworld:mysticalworld ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: mysticalworld:mysticalworld took 1.300 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: mysticalagriculture:jei_plugin ...
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: mysticalagriculture:jei_plugin took 1.100 ?s
[06Jun2025 00:17:17.957] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: jade:main ...
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: jade:main took 1.000 ?s
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: endless:jei_plugin ...
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: endless:jei_plugin took 14.60 ?s
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: create:jei_plugin ...
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: create:jei_plugin took 1.000 ?s
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: spartanshields:jei_plugin ...
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: spartanshields:jei_plugin took 1.000 ?s
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: polymorph:jei ...
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: polymorph:jei took 1.000 ?s
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: quark:quark ...
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: quark:quark took 1.100 ?s
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: securitycraft:securitycraft ...
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: securitycraft:securitycraft took 1.100 ?s
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: jei:internal ...
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering advanced plugins: jei:internal took 1.200 ?s
[06Jun2025 00:17:17.958] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Building ingredient list...
[06Jun2025 00:17:17.961] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Building ingredient list took 2.475 ms
[06Jun2025 00:17:17.961] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Building ingredient filter...
[06Jun2025 00:17:19.927] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Building ingredient filter took 1.967 s
[06Jun2025 00:17:19.928] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Building bookmarks...
[06Jun2025 00:17:19.928] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Building bookmarks took 158.2 ?s
[06Jun2025 00:17:19.928] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Building recipe registry...
[06Jun2025 00:18:44.683] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Building recipe registry took 1.413 min
[06Jun2025 00:18:44.689] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Building runtime...
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Building runtime took 11.20 ms
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: jei:minecraft ...
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: jei:minecraft took 9.700 ?s
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: sophisticatedbackpacks:default ...
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: sophisticatedbackpacks:default took 1.600 ?s
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: simpleplanes:jei_plugin ...
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: simpleplanes:jei_plugin took 1.200 ?s
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: supplementaries:jei_plugin ...
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: supplementaries:jei_plugin took 1.200 ?s
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: chipped:chipped ...
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: chipped:chipped took 1.800 ?s
[06Jun2025 00:18:44.700] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: farmersdelight:jei_plugin ...
[06Jun2025 00:18:44.701] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: farmersdelight:jei_plugin took 1.400 ?s
[06Jun2025 00:18:44.701] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: botania:main ...
[06Jun2025 00:18:44.702] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: botania:main took 1.106 ms
[06Jun2025 00:18:44.702] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: curios:curios ...
[06Jun2025 00:18:44.702] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: curios:curios took 19.70 ?s
[06Jun2025 00:18:44.702] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: patchouli:patchouli ...
[06Jun2025 00:18:44.702] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: patchouli:patchouli took 1.300 ?s
[06Jun2025 00:18:44.702] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: camera:camera ...
[06Jun2025 00:18:44.702] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: camera:camera took 2.000 ?s
[06Jun2025 00:18:44.702] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: tombstone:jei_integration ...
[06Jun2025 00:18:44.702] [Render thread/INFO] [mezz.jei.ingredients.IngredientManager/]: Ingredients are being added at runtime: 1 net.minecraft.item.ItemStack
[06Jun2025 00:18:44.715] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: tombstone:jei_integration took 13.64 ms
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: spartanweaponry:jei_plugin ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: spartanweaponry:jei_plugin took 28.40 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: trashslot:trashslot ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: trashslot:trashslot took 1.300 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: jei:debug ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: jei:debug took 35.90 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: artifacts:main ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: artifacts:main took 1.300 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: iceandfire:iceandfire ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: iceandfire:iceandfire took 1.000 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: mysticalworld:mysticalworld ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: mysticalworld:mysticalworld took 1.100 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: mysticalagriculture:jei_plugin ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: mysticalagriculture:jei_plugin took 2.300 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: jade:main ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: jade:main took 2.600 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: endless:jei_plugin ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: endless:jei_plugin took 6.300 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: create:jei_plugin ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: create:jei_plugin took 900.0 ns
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: spartanshields:jei_plugin ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: spartanshields:jei_plugin took 900.0 ns
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: polymorph:jei ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: polymorph:jei took 1.000 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: quark:quark ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: quark:quark took 900.0 ns
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: securitycraft:securitycraft ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: securitycraft:securitycraft took 1.400 ?s
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: jei:internal ...
[06Jun2025 00:18:44.716] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Sending Runtime: jei:internal took 3.500 ?s
[06Jun2025 00:18:44.861] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Starting JEI took 1.478 min
